wwavenumber,intensity,intensity_baseline_corrected,intensity_smoothed,intensity_minmax,intensity_standard,intensity_vector_norm
796.919,66,16.003167133251353,12.324849338742984,0.0313124753420562,-0.2115802820008156,0.007140956919374089
800.312,60,9.934514374091982,13.246872139164182,0.0331886564917212,-0.19335630502238157,0.007675172382421685
803.705,56,5.865372070259106,12.720853127864942,0.03211828496412533,-0.20375318278696272,0.007370399561657716
807.097,67,16.795701165511588,10.075424697776606,0.026735226160099806,-0.256040639003882,0.005837651376804454
810.485,57,6.725462017071067,9.005185335712577,0.024557446049004127,-0.2771941478832275,0.005217559968961159
813.874,64,13.654613302589091,7.363240679451926,0.02121632952622168,-0.30964753363668995,0.004266225333372856
817.262,56,5.583113027170988,7.788243251802987,0.022081147418403887,-0.30124726729754653,0.004512469727634281
820.647,51,0.5109178304607553,6.019077939483106,0.01848115552221711,-0.3362151964073616,0.0034874240713913315
824.032,56,5.4379837937910835,5.041715097471581,0.016492365505606503,-0.3555329810914911,0.002921144861189388
827.416,59,8.364266947402918,7.581052217767665,0.021659544056470654,-0.30534244220284473,0.004392424264402865
830.797,61,10.289722777738817,7.45289537910817,0.021398763688801045,-0.30787548940763465,0.004318170824166981
834.179,53,2.2143059348146608,8.652537067099395,0.023839858551458724,-0.28416431600244907,0.005013237301426188
837.557,68,17.137970039674066,9.366411216828407,0.02529248772976414,-0.27005444142644336,0.00542685246287445
840.936,64,13.060668491930045,7.890508025423204,0.022289241231760085,-0.2992259822715057,0.00457172143308888
844.312,51,-0.017647022601373408,9.01498927535884,0.024577395628069168,-0.2770003709285472,0.00522324032323811
847.688,60,8.90297387582897,11.42045888436498,0.029472173430144865,-0.2294557519052162,0.006616957550659277
851.061,62,10.822481741675787,11.615025732056353,0.02986808842467812,-0.2256100967310987,0.006729688622586865
854.433,62,10.740826239096421,12.011226494293274,0.030674298858142716,-0.2177791043016867,0.006959245390121809
857.806,76,24.657955950000023,13.448170139822572,0.03359826839516653,-0.18937760717659352,0.007791803451179585
861.175,65,13.57381838221314,13.28710897615047,0.033270532552748464,-0.1925610153716396,0.007698485407319096
864.543,53,1.4883585777667463,10.87763831934694,0.028367613205308655,-0.24018471595663693,0.006302449992537722
867.91,68,16.401520221309994,7.485436217990541,0.021464979522593332,-0.30723231279814045,0.00433702482572048
871.278,53,1.3132468486561635,5.082474119691532,0.01657530413698624,-0.35472737033841584,0.0029447604376357096
874.642,51,-0.7765196445334794,1.736295043056352,0.009766320558577528,-0.4208653122965323,0.001006000784351393
878.005,57,5.1321625060776555,4.365258839308797,0.015115876247902508,-0.3689032830732259,0.0025292094415654996
881.367,53,1.0392427523706118,5.500780377839005,0.017426496012029537,-0.3464594580753655,0.0031871250204745243
884.728,63,10.944670033010219,8.149800057084624,0.022816862481298886,-0.29410102005416083,0.004721953957377086
888.087,60,7.848393182737027,9.950960581075615,0.026481959939939705,-0.2585006987728637,0.005765537481458421
891.445,74,21.750359941824605,11.957821755634672,0.03056562804877848,-0.21883466033284887,0.006928302947940978
894.802,59,6.650517265707187,12.89993354678906,0.032482687347782285,-0.20021362017498548,0.007474157873138302
898.157,73,20.548809934782994,14.12223026436746,0.03496988187244089,-0.17605466528602984,0.008182350562803255
901.511,51,-1.5548179356014913,12.242374651673455,0.031144651451872916,-0.21321041175224048,0.007093171492460105
904.864,74,21.339575715019194,12.409499554766914,0.03148472611453885,-0.20990715245636743,0.007190002837034308
908.216,65,12.231948339808078,12.879965863797043,0.03244205604190244,-0.20060828568108027,0.007462588696095506
911.567,64,11.122255257970629,10.830882132219779,0.028272471223051696,-0.24110886195109116,0.0062753596883228305
914.914,59,6.010450565517502,8.546574859255767,0.023624241001825155,-0.2862586816032175,0.00495184332081869
918.262,70,16.89648724623381,10.20647824998517,0.027001900914930186,-0.2534503376389919,0.005913583158583763
921.609,61,7.780317682859611,5.978382359089051,0.01839834598564695,-0.33701955321923915,0.0034638452528260324
924.954,42,-11.338107431513762,6.214240593723261,0.018878282895679784,-0.33235776498994113,0.003600500350694701
928.296,71,17.541161818173293,7.356936961538152,0.021203502384943583,-0.3097721279635186,0.004262572990304235
931.639,66,12.418187594243939,7.616279382892049,0.02173122617011504,-0.30464616978317244,0.004412834710131735
934.981,52,-1.7069696950948554,7.561073848470452,0.021618891005527278,-0.30573731892603717,0.004380848895767544
938.32,70,16.16574911654515,9.447792421843051,0.025458086544365845,-0.26844592458067057,0.005474004331679006
941.659,67,13.036420094552177,10.20658095082388,0.027002109896072036,-0.25344830773504645,0.005913642662943181
944.995,58,3.905117687739569,9.487869665250843,0.025539637855871253,-0.26765378933099016,0.005497224888844169
948.332,65,10.77191504127866,11.16352636210937,0.028949353436136423,-0.23453407791674025,0.006468092114483442
951.665,64,9.636884909829014,11.872319372221074,0.030391643240660134,-0.22052463314720752,0.006878763288698167
954.999,66,11.50009897085868,10.043226051208144,0.026669706637470997,-0.25667705210942815,0.005818995639789904
958.33,75,20.36162793814723,9.781211839677855,0.026136546151208726,-0.2618558187915202,0.005667185897911762
961.66,59,4.221541375464362,10.634131616805298,0.02787211278501861,-0.24499767778272846,0.006161363410086561
964.991,60,5.079906810416958,10.271051404856514,0.027133297813020638,-0.2521740354832722,0.0059509965260344175
968.318,64,8.936791348457781,8.764299565947793,0.024067278842456987,-0.2819553064149041,0.005077991942034185
971.644,63,7.792261587048934,6.328392398670849,0.019110565074108625,-0.3301015302585861,0.0036666393434722517
974.971,68,12.646383229973381,5.725631417625655,0.01788403489516515,-0.3420152293960129,0.0033174026039371955
978.295,61,5.499221201787947,5.3593458083448615,0.017138697409788167,-0.3492549424573554,0.003105178528480253
981.617,53,-2.649160837588852,5.968532695132639,0.01837830336431794,-0.3372142339246458,0.003458138406109298
984.94,60,4.2013002218394035,5.506645964235515,0.017438431619938407,-0.34634352351126774,0.003190523512302954
988.258,67,11.050693716761437,5.28611865003065,0.016989690884125355,-0.3507022928338371,0.0030627510741172855
991.578,57,0.8991085637359788,5.115891816158827,0.016643304247339834,-0.3540668624520446,0.0029641224861491574
994.896,74,17.746632574252416,8.74896611737523,0.024036077523836605,-0.2822583752909219,0.005069107817557473
998.212,59,2.5933534698892515,10.381234802482563,0.02735750486466578,-0.24999623716762812,0.006014836243182484
1001.53,64,7.4393571975617405,10.082716664165465,0.02675006424206103,-0.25589651173551364,0.00584187630616539
1004.84,69,12.284729444849802,8.89079324574049,0.024324674925797228,-0.27945513189925614,0.0051512817562255255
1008.15,76,19.129555155397647,8.551469790877244,0.023634201469649726,-0.2861619322374317,0.004954679420057841
1011.46,59,1.9739180443765676,8.917976761392113,0.02437998939266714,-0.2789178439241629,0.005167031751122029
1014.77,65,7.817899914002346,12.920466840877587,0.032524469589275476,-0.19980777524513144,0.007486054762460762
1018.08,65,7.6615823690989515,13.8434041754408,0.03440251168176876,-0.18156572230464696,0.008020800102079659
1021.39,75,17.505046232700337,14.211344859235444,0.03515121700100275,-0.17429329634312005,0.00823398311954692
1024.7,86,28.348371561682157,16.399659452890653,0.03960411620075917,-0.13104079243744018,0.009501881802105844
1028.0,78,20.191636662415455,20.746421058605,0.04844913845292398,-0.04512612373608903,0.012020374037757083
1031.3,70,12.034917006434142,21.56406011297009,0.05011291399115245,-0.028965313725088173,0.012494110073171723
1034.61,76,17.878286046108464,19.325844138774592,0.045558472801903824,-0.07320412904274491,0.011197298776846776
1037.91,84,25.721816030316994,16.127416124778815,0.03905014096273668,-0.13642173978687228,0.009344145360531464
1041.21,78,19.56557742010971,14.488659551401085,0.035715511720969165,-0.16881211240330912,0.008394657884441555
1044.51,69,10.40963810435499,14.00171735857918,0.03472465578689503,-0.17843662852998274,0.008112525979572247
1047.8,66,7.254064015363461,16.59672637538027,0.0400051184807772,-0.1271457227525896,0.009616061405040894
1051.1,83,24.098920044481915,26.439253266131054,0.06003321692808421,0.067393917031503,0.015318772941131828
1054.39,90,30.94427035765078,37.520037860660366,0.0825809881656904,0.28640798399540063,0.021738924883570758
1057.68,96,36.790176710918495,47.09322060827503,0.10206101079112641,0.4756239794384354,0.02728557975156315
1060.98,128,68.63669776590648,52.67634146968136,0.11342184277021282,0.5859755520889206,0.030520412442104388
1064.27,143,83.4838885052185,51.06432497365287,0.11014162566341672,0.5541137027951083,0.029586418034945664
1067.56,101,41.33179704778856,45.26421159345019,0.09833924573866337,0.43947322680597384,0.026225860949244457
1070.84,81,21.18046316416177,37.22243063529537,0.08197540111732365,0.2805257138159758,0.021566492725025387
1074.13,76,16.02992249170356,29.18843718201958,0.06562740292608339,0.12173212251812056,0.01691163654272441
1077.42,72,11.88020854973302,17.982778165306513,0.04282553055684635,-0.09975011398999269,0.010419132975966411
1080.7,85,24.731353254577,14.090333262331828,0.03490497615218892,-0.1766851163231548,0.008163869597143283
1083.98,79,18.58338733454149,14.975001331014326,0.03670514590223676,-0.1591994635715519,0.008676441912859064
1087.27,83,22.436339044797172,16.00277772233739,0.038796520096660334,-0.13888524435062458,0.009271930484887022
1090.55,67,6.290234782176036,15.266929017057016,0.03729917592119986,-0.15342945069618788,0.008845583374333192
1093.83,79,18.145098699876165,14.308272643203903,0.035348450823287136,-0.1723774980539618,0.008290142599519901
1097.1,64,3.0009543220721824,11.066225900717251,0.028751361269962,-0.23645724225453205,0.006411716707049276
1100.38,80,18.857823358428874,10.925426103930482,0.028464854337066935,-0.23924018021879725,0.00633013799923089
1103.65,72,10.71572721851556,10.986127176172122,0.02858837211499194,-0.2380404106007438,0.006365307901103425
1106.93,74,12.57468542611926,12.075854675500842,0.03080580772675571,-0.2165017145387147,0.006996690639560275
1110.2,70,8.43471643345427,10.92889296812249,0.02847190889715213,-0.23917165690983608,0.006332146683244789
1113.47,81,19.29583743526637,12.878592811725099,0.032439262082345564,-0.2006354243476489,0.007461793156497063
1116.74,79,17.158064782829705,22.810751423554933,0.05264974793419802,-0.00432419451097205,0.013216436869707832
1120.01,82,20.021412897834658,34.39904352087774,0.07623022249499724,0.2247208663101991,0.019930636156183266
1123.28,95,32.88589448616514,42.38940261214521,0.09248943116016477,0.3826520151518104,0.02456021080434603
1126.55,119,56.75152025156376,45.068551306697195,0.09794110575603353,0.43560595957597525,0.026112496344117525
1129.81,148,85.61829760918363,44.07052732225266,0.09591027334530246,0.4158798030122399,0.02553424616989289
1133.08,94,31.486228299025875,40.65174149205303,0.08895354567389109,0.34830677310962477,0.023553418521697712
1136.34,80,17.355305499261824,33.581420755107516,0.07456648010167,0.20856037824674412,0.01945690955830015
1139.6,71,8.225519239440025,23.23018658664978,0.053503236965213016,0.003966030798743038,0.013459455534505272
1142.86,82,19.096857813578453,14.131827266941599,0.03498941036491923,-0.17586497848664356,0.008187911018761254
1146.12,76,12.969308693143162,9.477471410568754,0.025518478932886876,-0.2678593130489022,0.005491200191366686
1149.37,76,12.84285743991446,11.980390741078818,0.030611552623569932,-0.21838857952988736,0.006941379306794632
1152.63,76,12.717488318741772,12.391152071568238,0.03144739167757544,-0.21026979436855456,0.007179372395760772
1155.89,82,18.593184310188782,10.562885119658517,0.027727136614293345,-0.24640587996948987,0.0061200835410351664
1159.14,73,9.469927123070342,12.455944471082091,0.03157923470635295,-0.20898915879579155,0.007216912792475958
1162.39,66,2.3476966068828844,13.788259412858608,0.03429030017895973,-0.1826556702791656,0.007988849498619485
1165.64,80,16.226471664130145,15.557478266133572,0.037890401023136316,-0.14768668292097278,0.00901392617622774
1168.89,79,15.106230962546213,17.348660560639132,0.04153519424845553,-0.11228358347013896,0.010051728363358927
1172.14,101,36.986951547217984,16.982295505790837,0.040789695103002344,-0.11952486679003954,0.009839458257532008
1175.39,71,6.868608952609264,16.76138805865566,0.04034018085243685,-0.12389114952091894,0.009711465572201374
1178.64,83,18.751175014488666,15.932997422126945,0.038654527421627796,-0.14026446684273916,0.009231500123109098
1181.88,75,10.634620881763908,10.508749887527998,0.027616979357867992,-0.24747587435966992,0.006088717854539579
1185.12,66,1.518915828225218,8.36274101535327,0.023250166095605092,-0.28989219667204846,0.0048453308983500394
1188.37,72,7.404028064200759,7.858575804732709,0.0222242638467116,-0.2998571294128432,0.004553220061913983
1191.61,76,11.289925648127124,10.784100842764612,0.028177278161239435,-0.24203350409840352,0.0062482548399429
1194.85,68,3.176575898038138,9.85023885376662,0.026277005999481285,-0.26049148515999937,0.005707179809426072
1198.09,88,23.063945002975075,9.311035026769893,0.025179805305988297,-0.2711489636143098,0.005394767771475922
1201.32,81,15.951998834321657,10.441512586760737,0.027480161313676175,-0.2488048339263041,0.0060497608940966886
1204.56,66,0.8407009570670994,9.052824363752489,0.024654384483016836,-0.27625255235014773,0.005245161786846631
1207.79,67,1.7300133410007419,6.77197295945805,0.02001318644760025,-0.3213340660221551,0.003923647732604923
1211.03,68,2.619897871841843,6.5523003966482225,0.01956618500549478,-0.32567594100139763,0.0037963705331618123
1214.26,81,15.510316262308294,4.762066435814897,0.015923321500089897,-0.36106029643526916,0.002759117805883033
1217.49,67,1.4012299631281593,4.133166545856293,0.01464360247575806,-0.37349063667317833,0.002394736311443481
